,index,variable,depth,intensity_bin,mdr,dr,damage_bin_ID,damage_bin_id
1039,31528,depth_meters_2021,0.6874379221029502,20,0.83,0.9548463674869214,11,11
1040,18339,depth_meters_2021,0.9561286741267536,28,0.85,0.8363667807840129,10,10
1041,9815,depth_meters_2021,0.6145765342979609,18,0.81,0.9313235335823986,11,11
1042,1953,depth_meters_2021,0.25397096488955095,8,0.58,0.5490861857457774,7,7
1043,26063,depth_meters_2021,0.349290431523386,11,0.65,0.6816381672059414,8,8
1044,29247,depth_meters_2021,0.994949156176374,29,0.85,0.9958670491890426,11,11
1045,22144,depth_meters_2021,0.5005592039987296,15,0.75,0.8459292682394773,10,10
1046,9253,depth_meters_2021,0.605060219140616,18,0.81,0.8839971872927914,10,10
1047,26135,depth_meters_2021,0.10122577298958024,3,0.3,0.18811225598868492,3,3
1048,29107,depth_meters_2021,0.5866102554689571,18,0.81,0.8250324420080369,10,10
1049,5504,depth_meters_2021,0.12598201097233575,4,0.36,0.4107303323774698,6,6
1050,25942,depth_meters_2021,0.3314475362440962,10,0.625,0.6529914257236242,8,8
1051,3854,depth_meters_2021,0.5307006528406728,16,0.775,0.9200938601386899,11,11
1052,8149,depth_meters_2021,0.0015978298663016366,1,0.15,0.2604949481170165,4,4
1053,1436,depth_meters_2021,0.37007457391163767,11,0.65,0.6074381373782936,8,8
1054,21339,depth_meters_2021,0.7484615845194338,22,0.845,0.9195097339013849,11,11
1055,1988,depth_meters_2021,0.8474637446376128,25,0.85,0.949937120452447,11,11
1056,17810,depth_meters_2021,0.5952842237031827,18,0.81,0.9007052206392916,11,11
1057,12336,depth_meters_2021,0.5960684220470598,18,0.81,0.9395334641565443,11,11
1058,7077,depth_meters_2021,0.6995838571485532,21,0.84,0.979108990180997,11,11
1059,2505,depth_meters_2021,0.8306909214665141,25,0.85,0.982658925022799,11,11
1060,9419,depth_meters_2021,0.451452728025998,14,0.725,0.7338306182978507,9,9
1061,26874,depth_meters_2021,0.6004242528497984,18,0.81,0.8180023792300634,10,10
1062,20977,depth_meters_2021,0.8409051398302896,25,0.85,0.9945053508344219,11,11
1063,18171,depth_meters_2021,0.19262933900342005,6,0.49,0.5033471251201656,7,7
1064,23862,depth_meters_2021,0.838175991399088,25,0.85,0.936062197061204,11,11
1065,6495,depth_meters_2021,0.8805411700014318,26,0.85,0.9567790916677029,11,11
1066,3629,depth_meters_2021,0.9359344944527063,28,0.85,0.906452567100667,11,11
1067,16116,depth_meters_2021,0.9027240002534292,27,0.85,0.94958536216643,11,11
1068,26083,depth_meters_2021,0.6584370960402648,20,0.83,0.9121780646202834,11,11
1069,24572,depth_meters_2021,0.35757019044691163,11,0.65,0.6955900708699643,8,8
1070,29844,depth_meters_2021,0.06362231284375963,2,0.225,0.2900666460176959,4,4
1071,30316,depth_meters_2021,0.1986521963712995,6,0.49,0.5781504497744892,7,7
1072,14846,depth_meters_2021,0.9454053934139415,28,0.85,0.890150299965497,10,10
1073,26428,depth_meters_2021,0.8144025208249279,24,0.85,0.9436444424284072,11,11
1074,21292,depth_meters_2021,0.8193506189817035,24,0.85,0.7969754324387106,9,9
1075,31393,depth_meters_2021,0.0853690275377963,3,0.3,0.38864405418966946,5,5
1076,21679,depth_meters_2021,0.8637046568165684,26,0.85,0.8201124316171956,10,10
1077,21539,depth_meters_2021,0.4725490821207097,14,0.725,0.7619791976679154,9,9
1078,10776,depth_meters_2021,0.49896405695933754,15,0.75,0.8765403155527488,10,10
1079,2419,depth_meters_2021,0.9554257289807438,28,0.85,0.754789458548698,9,9
1080,3676,depth_meters_2021,0.22171915932024755,7,0.55,0.6537313489413104,8,8
1081,24413,depth_meters_2021,0.5524617649769992,17,0.79,0.6791051509079615,8,8
1082,5696,depth_meters_2021,0.4357355678581585,13,0.7,0.8129109190676359,10,10
1083,31251,depth_meters_2021,0.6458437462066704,19,0.82,0.9078696415723156,11,11
1084,28094,depth_meters_2021,0.19193352903745342,6,0.49,0.3923580178509676,5,5
1085,26039,depth_meters_2021,0.13134202018408903,4,0.36,0.36134435555403616,5,5
1086,1148,depth_meters_2021,0.464586668060903,14,0.725,0.7017652575424568,9,9
1087,15608,depth_meters_2021,0.3053407149306262,9,0.6,0.5476619344075563,7,7
1088,11188,depth_meters_2021,0.506233323130132,15,0.75,0.8786554339436258,10,10
1089,8761,depth_meters_2021,0.9866973562254051,29,0.85,0.7679032083004198,9,9
1090,252,depth_meters_2021,0.5582922737575237,17,0.79,0.8927870292727695,10,10
1091,22086,depth_meters_2021,0.21518716346731392,7,0.55,0.5886676199899102,7,7
1092,8486,depth_meters_2021,0.5062832990240558,15,0.75,0.8661364431441826,10,10
1093,4158,depth_meters_2021,0.6971318633262119,21,0.84,0.6940915013404544,8,8
1094,11944,depth_meters_2021,0.1416717154754098,5,0.42,0.4881235636474853,6,6
1095,15669,depth_meters_2021,0.15434839772278897,5,0.42,0.2843086608289399,4,4
1096,19397,depth_meters_2021,0.10481175280235411,4,0.36,0.24960115349763,4,4
1097,18035,depth_meters_2021,0.5348966366164325,16,0.775,0.8556381523341539,10,10
1098,24526,depth_meters_2021,0.5223435829657597,16,0.775,0.8291491213209544,10,10
1099,25534,depth_meters_2021,0.05977479556010923,2,0.225,0.3652252405268098,5,5
1100,6649,depth_meters_2021,0.4982615699439388,15,0.75,0.844890515265279,10,10
1101,12022,depth_meters_2021,0.2478785011539878,8,0.58,0.5880803552071762,7,7
1102,10932,depth_meters_2021,0.8371858328278508,25,0.85,0.8915044226202441,10,10
1103,28726,depth_meters_2021,0.5972265160783664,18,0.81,0.7972172114455537,9,9
1104,2664,depth_meters_2021,0.7602998504070454,23,0.85,0.975885458013852,11,11
1105,21747,depth_meters_2021,0.6868764484341626,20,0.83,0.8349606016229727,10,10
1106,95,depth_meters_2021,0.40914499839145835,12,0.675,0.6527383782183422,8,8
1107,2918,depth_meters_2021,0.3862252763785087,12,0.675,0.8042928949319168,10,10
1108,4228,depth_meters_2021,0.13221206945033104,4,0.36,0.4084917600627378,6,6
1109,11763,depth_meters_2021,0.548433156137617,16,0.775,0.917086291889644,11,11
1110,3784,depth_meters_2021,0.12159410048446662,4,0.36,0.45989089306437836,6,6
1111,17241,depth_meters_2021,0.20468294864276837,6,0.49,0.4488951308228142,6,6
1112,23915,depth_meters_2021,0.7567618294999235,22,0.845,0.9821365359915409,11,11
1113,8901,depth_meters_2021,0.4744628601460883,14,0.725,0.8439365078161001,10,10
1114,24527,depth_meters_2021,0.9100788883209326,27,0.85,0.9202432169636868,11,11
1115,11223,depth_meters_2021,0.7868470474914138,23,0.85,0.9113602721434072,11,11
1116,4527,depth_meters_2021,0.009644318925003947,1,0.15,0.29128691795671696,4,4
1117,26478,depth_meters_2021,0.2084127930203079,7,0.55,0.5498693262989099,7,7
1118,15011,depth_meters_2021,0.1573547911397195,5,0.42,0.41004581725776684,6,6
1119,20281,depth_meters_2021,0.24009939550891668,7,0.55,0.5480025756870363,7,7
1120,5827,depth_meters_2021,0.3116458380074577,10,0.625,0.6701456738182481,8,8
1121,11887,depth_meters_2021,0.38002671644550357,12,0.675,0.6188019952525056,8,8
1122,19969,depth_meters_2021,0.021171839044845098,1,0.15,0.09648154879414184,2,2
1123,10660,depth_meters_2021,0.9638376025000315,28,0.85,0.8564832377663538,10,10
1124,8816,depth_meters_2021,0.15296676331377557,5,0.42,0.5226060593362383,7,7
1125,14896,depth_meters_2021,0.5318597050124376,16,0.775,0.6437710683419098,8,8
1126,18807,depth_meters_2021,0.21918773475130282,7,0.55,0.6863129760780657,8,8
1127,11580,depth_meters_2021,0.8098569083169842,24,0.85,0.9197216973505432,11,11
1128,8138,depth_meters_2021,0.8444418201371912,25,0.85,0.9811523926215231,11,11
1129,8320,depth_meters_2021,0.7284660313779692,22,0.845,0.963505173049524,11,11
1130,8441,depth_meters_2021,0.8634271138706328,26,0.85,0.8188328178177537,10,10
1131,12610,depth_meters_2021,0.7745696699892566,23,0.85,0.9902571068830249,11,11
1132,13310,depth_meters_2021,0.9654143051348064,28,0.85,0.8111935860389151,10,10
1133,19888,depth_meters_2021,0.4443203662178018,13,0.7,0.8215535081223319,10,10
1134,14462,depth_meters_2021,0.538337012354606,16,0.775,0.6690866470467977,8,8
1135,4036,depth_meters_2021,0.8700846855989596,26,0.85,0.9342749853138226,11,11
1136,11604,depth_meters_2021,0.4921954972677327,15,0.75,0.8792904221118537,10,10
1137,15229,depth_meters_2021,0.6813662550895521,20,0.83,0.806493559660825,10,10
1138,1541,depth_meters_2021,0.2608407831673072,8,0.58,0.6764263317758286,8,8
1139,9157,depth_meters_2021,0.6304030513817623,19,0.82,0.9364719954539792,11,11
1140,29905,depth_meters_2021,0.4920013482127472,15,0.75,0.6683669159908064,8,8
1141,4710,depth_meters_2021,0.15199405704582802,5,0.42,0.554467271785835,7,7
1142,2106,depth_meters_2021,0.7592445858025993,23,0.85,0.976654946248038,11,11
1143,8467,depth_meters_2021,0.47272993290511767,14,0.725,0.604823181601598,8,8
1144,195,depth_meters_2021,0.30974600703634825,9,0.6,0.6482811472233073,8,8
1145,12668,depth_meters_2021,0.9633343865730927,28,0.85,0.9685142894463945,11,11
1146,5864,depth_meters_2021,0.1793672516109731,6,0.49,0.5895256535931299,7,7
1147,14159,depth_meters_2021,0.5311591906478877,16,0.775,0.7009819706292479,9,9
1148,24808,depth_meters_2021,0.6935175818163168,21,0.84,0.7713339963835133,9,9
1149,7905,depth_meters_2021,0.7243316011703166,22,0.845,0.9511046360976597,11,11
1150,22458,depth_meters_2021,0.5090899363519902,15,0.75,0.8381176258558838,10,10
1151,18967,depth_meters_2021,0.7007887977184563,21,0.84,0.9792919939557555,11,11
1152,4747,depth_meters_2021,0.9904558364339385,29,0.85,0.7505877659127509,9,9
1153,2411,depth_meters_2021,0.4163588623548161,13,0.7,0.823170343489631,10,10
1154,19231,depth_meters_2021,0.31737073742094934,10,0.625,0.7735542547276006,9,9
1155,13780,depth_meters_2021,0.19833328913449588,6,0.49,0.6274471367493983,8,8
1156,23828,depth_meters_2021,0.8157319234366318,24,0.85,0.973853532051361,11,11
1157,19808,depth_meters_2021,0.4883472825155438,15,0.75,0.7864334263627258,9,9
1158,24161,depth_meters_2021,0.1645687364849503,5,0.42,0.5624347122877116,7,7
1159,4575,depth_meters_2021,0.23176123742954102,7,0.55,0.5908637033126286,7,7
1160,20929,depth_meters_2021,0.5246701722752679,16,0.775,0.7992114497675665,9,9
1161,6398,depth_meters_2021,0.6917526756565346,21,0.84,0.9043466674619334,11,11
1162,27632,depth_meters_2021,0.9702848240243116,29,0.85,0.9924587124692937,11,11
1163,26838,depth_meters_2021,0.7846347527946058,23,0.85,0.8845180017932879,10,10
1164,19719,depth_meters_2021,0.5894054759132088,18,0.81,0.8643544385213539,10,10
1165,21247,depth_meters_2021,0.40422222923364803,12,0.675,0.7957470077157238,9,9
1166,22174,depth_meters_2021,0.41007047787396256,12,0.675,0.6198204904277422,8,8
1167,29752,depth_meters_2021,0.6288841600422115,19,0.82,0.8880074084763355,10,10
1168,15274,depth_meters_2021,0.12355512095130283,4,0.36,0.3135843654070082,5,5
1169,28152,depth_meters_2021,0.5999601028293199,18,0.81,0.8967906637300025,10,10
1170,6366,depth_meters_2021,0.12619310540141948,4,0.36,0.4738394000037509,6,6
1171,10706,depth_meters_2021,0.09560325230686006,3,0.3,0.4035538011377233,6,6
1172,9029,depth_meters_2021,0.5042498580921545,15,0.75,0.8736656688413725,10,10
1173,1383,depth_meters_2021,0.0588629761083842,2,0.225,0.3375357425267266,5,5
1174,13390,depth_meters_2021,0.6148147686892727,18,0.81,0.9431184097721352,11,11
1175,29135,depth_meters_2021,0.21156541660001138,7,0.55,0.61461130086406,8,8
1176,5218,depth_meters_2021,0.9275837417821978,27,0.85,0.9606179586497355,11,11
1177,20072,depth_meters_2021,0.9447980072229628,28,0.85,0.854923283669722,10,10
1178,6793,depth_meters_2021,0.3506428502875728,11,0.65,0.7400960850431287,9,9
1179,20655,depth_meters_2021,0.052123351425977904,2,0.225,0.22400965619418542,4,4
1180,7580,depth_meters_2021,0.5135429907065322,15,0.75,0.8342942956244298,10,10
1181,7417,depth_meters_2021,0.45914715721617283,14,0.725,0.8388397097015503,10,10
1182,19714,depth_meters_2021,0.26958171171182876,8,0.58,0.7270435625882661,9,9
1183,3059,depth_meters_2021,0.22403335769462362,7,0.55,0.5906778346376341,7,7
1184,26616,depth_meters_2021,0.862018159896035,25,0.85,0.9335994492233711,11,11
1185,3135,depth_meters_2021,0.9815882249316774,29,0.85,0.9523844297163478,11,11
1186,8054,depth_meters_2021,0.48420029490847416,15,0.75,0.7837271648068702,9,9
1187,6002,depth_meters_2021,0.6294217631031874,19,0.82,0.9503439872572975,11,11
1188,22090,depth_meters_2021,0.8605276085432261,25,0.85,0.9690534394220461,11,11
1189,23017,depth_meters_2021,0.2214443010000624,7,0.55,0.46113166198124067,6,6
1190,17000,depth_meters_2021,0.14589221186965962,5,0.42,0.5393345209972689,7,7
1191,12737,depth_meters_2021,0.2498975403313093,8,0.58,0.664686554813441,8,8
1192,27573,depth_meters_2021,0.46570258706540957,14,0.725,0.86042261634985,10,10
1193,23399,depth_meters_2021,0.2460766164083793,8,0.58,0.6433933826089351,8,8
1194,8338,depth_meters_2021,0.6163285470286903,18,0.81,0.946082954290056,11,11
1195,10886,depth_meters_2021,0.9561975076109211,28,0.85,0.9759895338376531,11,11
1196,8879,depth_meters_2021,0.7611821999101227,23,0.85,0.9943144702049279,11,11
1197,28650,depth_meters_2021,0.2684809721110384,8,0.58,0.6919963156138628,8,8
1198,3933,depth_meters_2021,0.1288823403999415,4,0.36,0.39678518725192813,5,5
1199,3474,depth_meters_2021,0.3879989352133091,12,0.675,0.6665587972935978,8,8
1200,15360,depth_meters_2021,0.0035613223987356335,1,0.15,0.05746802103475693,2,2
1201,7140,depth_meters_2021,0.2032870984189038,6,0.49,0.5903116449169752,7,7
1202,8327,depth_meters_2021,0.8840248015643811,26,0.85,0.9580818682962141,11,11
1203,13841,depth_meters_2021,0.3120547342364456,10,0.625,0.7335382205263149,9,9
1204,17067,depth_meters_2021,0.04577277067035079,2,0.225,0.24792973148131156,4,4
1205,29136,depth_meters_2021,0.35279605496158684,11,0.65,0.6981020617525445,8,8
1206,188,depth_meters_2021,0.7654891348491428,23,0.85,0.9612717116649923,11,11
1207,5164,depth_meters_2021,0.386008418658496,12,0.675,0.7207622950994551,9,9
1208,22614,depth_meters_2021,0.8204182832003799,24,0.85,0.9579820324059816,11,11
1209,3568,depth_meters_2021,0.17209813751318304,5,0.42,0.29228833073532423,4,4
1210,25167,depth_meters_2021,0.45009894312002263,14,0.725,0.6819305999020845,8,8
1211,1132,depth_meters_2021,0.961608578726028,28,0.85,0.9105620177102688,11,11
1212,29326,depth_meters_2021,0.45672531416366247,14,0.725,0.8004427890068664,10,10
1213,4137,depth_meters_2021,0.12220239010888789,4,0.36,0.3957811793446952,5,5
1214,20497,depth_meters_2021,0.20267250511409507,6,0.49,0.4478089383598852,6,6
1215,10594,depth_meters_2021,0.9665292015227442,29,0.85,0.9366215987298884,11,11
1216,5503,depth_meters_2021,0.22950170897020594,7,0.55,0.5756157703951973,7,7
1217,8423,depth_meters_2021,0.18212352174842317,6,0.49,0.4825365839818073,6,6
1218,7137,depth_meters_2021,0.21619306965463447,7,0.55,0.448279593656028,6,6
1219,2091,depth_meters_2021,0.8096025002594333,24,0.85,0.9970950035136612,11,11
1220,5111,depth_meters_2021,0.5860419863303501,17,0.79,0.9169530752365739,11,11
1221,8843,depth_meters_2021,0.37893046050655954,11,0.65,0.7462503269593292,9,9
1222,22060,depth_meters_2021,0.8787617778376644,26,0.85,0.9395532199673754,11,11
1223,6028,depth_meters_2021,0.5696118817657148,17,0.79,0.9371447988086854,11,11
1224,28539,depth_meters_2021,0.4795593635184894,14,0.725,0.7375388516506372,9,9
1225,2363,depth_meters_2021,0.9097663660774936,27,0.85,0.9588150891821101,11,11
1226,17155,depth_meters_2021,0.5665779708088671,17,0.79,0.9189844220827786,11,11
1227,22377,depth_meters_2021,0.9192043508195749,27,0.85,0.9353476002830391,11,11
1228,30134,depth_meters_2021,0.6974766516106751,21,0.84,0.9850218345549612,11,11
1229,3230,depth_meters_2021,0.006695610242907102,1,0.15,0.17551122627550644,3,3
1230,4421,depth_meters_2021,0.7903156195228919,23,0.85,0.9475768559202433,11,11
1231,9562,depth_meters_2021,0.8555926603042919,25,0.85,0.9966657959602927,11,11
1232,709,depth_meters_2021,0.5900803401579487,18,0.81,0.7125956375464757,9,9
1233,6631,depth_meters_2021,0.4325743616170735,13,0.7,0.8183811933022702,10,10
1234,15121,depth_meters_2021,0.6957632298476122,21,0.84,0.882387055199423,10,10
1235,8050,depth_meters_2021,0.17710443240944773,6,0.49,0.618113733934514,8,8
1236,25813,depth_meters_2021,0.7036333362337334,21,0.84,0.9892799261937341,11,11
1237,25430,depth_meters_2021,0.33066399391732426,10,0.625,0.7352351775352263,9,9
1238,10412,depth_meters_2021,0.34709474280542574,11,0.65,0.68922780087831,8,8
1239,24880,depth_meters_2021,0.3753353468662479,11,0.65,0.6425612756124165,8,8
1240,5734,depth_meters_2021,0.6420769143421655,19,0.82,0.9516630245188653,11,11
1241,28422,depth_meters_2021,0.43839404841517093,13,0.7,0.7433562674111207,9,9
1242,30400,depth_meters_2021,0.3314651863811643,10,0.625,0.730747699496736,9,9
1243,25917,depth_meters_2021,0.9026736691480756,27,0.85,0.7339224269391762,9,9
1244,5104,depth_meters_2021,0.33820004748502663,10,0.625,0.6317976354211409,8,8
1245,16487,depth_meters_2021,0.5534445494888987,17,0.79,0.7127995366432957,9,9
1246,26682,depth_meters_2021,0.5840240088754548,17,0.79,0.8565617864438075,10,10
1247,9646,depth_meters_2021,0.9628399252446317,28,0.85,0.7415789194281441,9,9
1248,11561,depth_meters_2021,0.5534124883825062,17,0.79,0.8568475626367329,10,10
1249,2711,depth_meters_2021,0.7014163525175375,21,0.84,0.7301341035123777,9,9
1250,4120,depth_meters_2021,0.9563156688198329,28,0.85,0.9372731330702471,11,11
1251,26720,depth_meters_2021,0.7511236007030061,22,0.845,0.9205148857181483,11,11
1252,23001,depth_meters_2021,0.3203114983716586,10,0.625,0.6996893729612901,8,8
1253,28313,depth_meters_2021,0.23326066504712095,7,0.55,0.4683986788654726,6,6
1254,11740,depth_meters_2021,0.5164536544186507,15,0.75,0.8619957193047891,10,10
1255,24041,depth_meters_2021,0.06370148249802032,2,0.225,0.2360310425011767,4,4
1256,23106,depth_meters_2021,0.4202236492075463,13,0.7,0.8136085906824714,10,10
1257,5149,depth_meters_2021,0.9979855582622854,29,0.85,0.8658321531089903,10,10
1258,30922,depth_meters_2021,0.44362242642378935,13,0.7,0.8355387092549706,10,10
1259,13607,depth_meters_2021,0.010355748350496352,1,0.15,0.23683675137409893,4,4
1260,22819,depth_meters_2021,0.06296544162088058,2,0.225,0.37347628611018724,5,5
1261,10395,depth_meters_2021,0.08780754183191586,3,0.3,0.2924300649259087,4,4
1262,2367,depth_meters_2021,0.42842629550395006,13,0.7,0.8400391312332235,10,10
1263,3641,depth_meters_2021,0.08802079082489267,3,0.3,0.44308533666170147,6,6
1264,19269,depth_meters_2021,0.4676708920651883,14,0.725,0.8425585613317393,10,10
1265,8972,depth_meters_2021,0.31164613579435474,10,0.625,0.7276063213668565,9,9
1266,12281,depth_meters_2021,0.5192786931281653,16,0.775,0.8690264875103741,10,10
1267,18503,depth_meters_2021,0.2000702644878386,6,0.49,0.6392079999385469,8,8
